timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/29 15:45:00.710, 0, 0 %, 0 %, 35373 MiB, 40.00 W
2026/08/29 15:45:00.711, 1, 0 %, 0 %, 35361 MiB, 39.27 W
2026/08/29 15:45:00.711, 2, 0 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:45:05.712, 0, 100 %, 24 %, 35373 MiB, 174.90 W
2026/08/29 15:45:05.712, 1, 100 %, 17 %, 35361 MiB, 122.08 W
2026/08/29 15:45:05.712, 2, 100 %, 23 %, 35362 MiB, 137.68 W
2026/08/29 15:45:10.713, 0, 99 %, 24 %, 35373 MiB, 205.25 W
2026/08/29 15:45:10.713, 1, 100 %, 19 %, 35361 MiB, 128.31 W
2026/08/29 15:45:10.713, 2, 99 %, 22 %, 35362 MiB, 156.82 W
2026/08/29 15:45:15.714, 0, 100 %, 18 %, 35373 MiB, 113.73 W
2026/08/29 15:45:15.714, 1, 100 %, 17 %, 35361 MiB, 197.34 W
2026/08/29 15:45:15.714, 2, 93 %, 18 %, 35362 MiB, 121.79 W
2026/08/29 15:45:20.714, 0, 100 %, 18 %, 35373 MiB, 213.63 W
2026/08/29 15:45:20.715, 1, 100 %, 24 %, 35361 MiB, 193.01 W
2026/08/29 15:45:20.715, 2, 100 %, 21 %, 35362 MiB, 131.92 W
2026/08/29 15:45:25.715, 0, 100 %, 26 %, 35373 MiB, 123.73 W
2026/08/29 15:45:25.715, 1, 100 %, 17 %, 35361 MiB, 167.99 W
2026/08/29 15:45:25.715, 2, 100 %, 21 %, 35362 MiB, 102.04 W
2026/08/29 15:45:30.716, 0, 100 %, 0 %, 35373 MiB, 80.13 W
2026/08/29 15:45:30.716, 1, 100 %, 0 %, 35361 MiB, 78.85 W
2026/08/29 15:45:30.716, 2, 100 %, 0 %, 35362 MiB, 77.99 W
2026/08/29 15:45:35.716, 0, 100 %, 0 %, 35373 MiB, 79.87 W
2026/08/29 15:45:35.716, 1, 100 %, 0 %, 35361 MiB, 78.59 W
2026/08/29 15:45:35.716, 2, 100 %, 0 %, 35362 MiB, 77.53 W
2026/08/29 15:45:40.717, 0, 100 %, 0 %, 35373 MiB, 79.67 W
2026/08/29 15:45:40.717, 1, 100 %, 0 %, 35361 MiB, 78.59 W
2026/08/29 15:45:40.717, 2, 100 %, 0 %, 35362 MiB, 77.24 W
2026/08/29 15:45:45.717, 0, 100 %, 1 %, 35373 MiB, 80.37 W
2026/08/29 15:45:45.718, 1, 100 %, 0 %, 35361 MiB, 78.49 W
2026/08/29 15:45:45.718, 2, 100 %, 0 %, 35362 MiB, 77.33 W
2026/08/29 15:45:50.718, 0, 100 %, 0 %, 35373 MiB, 79.67 W
2026/08/29 15:45:50.718, 1, 100 %, 0 %, 35361 MiB, 78.88 W
2026/08/29 15:45:50.718, 2, 100 %, 1 %, 35362 MiB, 79.70 W
2026/08/29 15:45:55.719, 0, 100 %, 0 %, 35373 MiB, 79.96 W
2026/08/29 15:45:55.719, 1, 100 %, 0 %, 35361 MiB, 79.20 W
2026/08/29 15:45:55.719, 2, 100 %, 0 %, 35362 MiB, 77.63 W
2026/08/29 15:46:00.720, 0, 100 %, 0 %, 35373 MiB, 80.06 W
2026/08/29 15:46:00.720, 1, 100 %, 1 %, 35361 MiB, 78.88 W
2026/08/29 15:46:00.720, 2, 100 %, 0 %, 35362 MiB, 77.63 W
2026/08/29 15:46:05.720, 0, 0 %, 0 %, 35373 MiB, 65.51 W
2026/08/29 15:46:05.720, 1, 21 %, 0 %, 35361 MiB, 64.65 W
2026/08/29 15:46:05.720, 2, 0 %, 0 %, 35362 MiB, 63.61 W
2026/08/29 15:46:10.721, 0, 4 %, 0 %, 35373 MiB, 41.65 W
2026/08/29 15:46:10.721, 1, 0 %, 0 %, 35361 MiB, 41.92 W
2026/08/29 15:46:10.721, 2, 0 %, 0 %, 35362 MiB, 41.05 W
2026/08/29 15:46:15.721, 0, 11 %, 0 %, 35373 MiB, 41.37 W
2026/08/29 15:46:15.722, 1, 5 %, 0 %, 35361 MiB, 48.33 W
2026/08/29 15:46:15.722, 2, 16 %, 0 %, 35362 MiB, 39.76 W
2026/08/29 15:46:20.722, 0, 2 %, 0 %, 35373 MiB, 41.16 W
2026/08/29 15:46:20.722, 1, 5 %, 0 %, 35361 MiB, 40.83 W
2026/08/29 15:46:20.722, 2, 6 %, 0 %, 35362 MiB, 39.55 W
2026/08/29 15:46:25.723, 0, 0 %, 0 %, 35373 MiB, 48.29 W
2026/08/29 15:46:25.723, 1, 0 %, 0 %, 35361 MiB, 41.12 W
2026/08/29 15:46:25.723, 2, 0 %, 0 %, 35362 MiB, 39.54 W
2026/08/29 15:46:30.723, 0, 0 %, 0 %, 35373 MiB, 41.96 W
2026/08/29 15:46:30.723, 1, 59 %, 5 %, 35361 MiB, 50.90 W
2026/08/29 15:46:30.724, 2, 5 %, 0 %, 35362 MiB, 40.46 W
2026/08/29 15:46:35.724, 0, 0 %, 0 %, 35373 MiB, 40.78 W
2026/08/29 15:46:35.724, 1, 0 %, 0 %, 35361 MiB, 40.44 W
2026/08/29 15:46:35.724, 2, 0 %, 0 %, 35362 MiB, 46.72 W
2026/08/29 15:46:40.725, 0, 8 %, 0 %, 35373 MiB, 40.67 W
2026/08/29 15:46:40.725, 1, 0 %, 0 %, 35361 MiB, 40.34 W
2026/08/29 15:46:40.725, 2, 0 %, 0 %, 35362 MiB, 39.06 W
2026/08/29 15:46:45.725, 0, 4 %, 0 %, 35373 MiB, 62.49 W
2026/08/29 15:46:45.725, 1, 0 %, 0 %, 35361 MiB, 40.34 W
2026/08/29 15:46:45.725, 2, 0 %, 0 %, 35362 MiB, 38.96 W
2026/08/29 15:46:50.727, 0, 0 %, 0 %, 35373 MiB, 40.56 W
2026/08/29 15:46:50.727, 1, 9 %, 0 %, 35361 MiB, 40.05 W
2026/08/29 15:46:50.727, 2, 4 %, 0 %, 35362 MiB, 38.96 W
2026/08/29 15:46:55.728, 0, 8 %, 0 %, 35373 MiB, 40.37 W
2026/08/29 15:46:55.728, 1, 0 %, 0 %, 35361 MiB, 39.94 W
2026/08/29 15:46:55.728, 2, 0 %, 0 %, 35362 MiB, 39.16 W
2026/08/29 15:47:00.729, 0, 0 %, 0 %, 35373 MiB, 40.29 W
2026/08/29 15:47:00.729, 1, 0 %, 0 %, 35361 MiB, 43.12 W
2026/08/29 15:47:00.729, 2, 31 %, 0 %, 35362 MiB, 40.75 W
2026/08/29 15:47:05.730, 0, 0 %, 0 %, 35373 MiB, 40.48 W
2026/08/29 15:47:05.730, 1, 0 %, 0 %, 35361 MiB, 47.97 W
2026/08/29 15:47:05.730, 2, 0 %, 0 %, 35362 MiB, 38.87 W
2026/08/29 15:47:10.731, 0, 0 %, 0 %, 35373 MiB, 40.19 W
2026/08/29 15:47:10.731, 1, 0 %, 0 %, 35361 MiB, 39.76 W
2026/08/29 15:47:10.731, 2, 0 %, 0 %, 35362 MiB, 38.79 W
2026/08/29 15:47:15.731, 0, 16 %, 0 %, 35373 MiB, 42.17 W
2026/08/29 15:47:15.731, 1, 11 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:47:15.731, 2, 0 %, 0 %, 35362 MiB, 38.67 W
2026/08/29 15:47:20.732, 0, 0 %, 0 %, 35373 MiB, 40.18 W
2026/08/29 15:47:20.732, 1, 0 %, 0 %, 35361 MiB, 39.86 W
2026/08/29 15:47:20.732, 2, 5 %, 0 %, 35362 MiB, 38.67 W
2026/08/29 15:47:25.732, 0, 0 %, 0 %, 35373 MiB, 40.28 W
2026/08/29 15:47:25.733, 1, 0 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:47:25.733, 2, 0 %, 0 %, 35362 MiB, 42.73 W
2026/08/29 15:47:30.733, 0, 13 %, 0 %, 35373 MiB, 40.15 W
2026/08/29 15:47:30.733, 1, 7 %, 0 %, 35361 MiB, 41.99 W
2026/08/29 15:47:30.733, 2, 4 %, 0 %, 35362 MiB, 49.17 W
2026/08/29 15:47:35.734, 0, 14 %, 0 %, 35373 MiB, 39.88 W
2026/08/29 15:47:35.734, 1, 0 %, 0 %, 35361 MiB, 39.73 W
2026/08/29 15:47:35.734, 2, 15 %, 0 %, 35362 MiB, 39.85 W
2026/08/29 15:47:40.734, 0, 7 %, 0 %, 35373 MiB, 45.63 W
2026/08/29 15:47:40.734, 1, 0 %, 0 %, 35361 MiB, 40.73 W
2026/08/29 15:47:40.735, 2, 0 %, 0 %, 35362 MiB, 38.44 W
2026/08/29 15:47:45.735, 0, 0 %, 0 %, 35373 MiB, 39.97 W
2026/08/29 15:47:45.735, 1, 0 %, 0 %, 35361 MiB, 48.45 W
2026/08/29 15:47:45.735, 2, 5 %, 0 %, 35362 MiB, 40.15 W
2026/08/29 15:47:50.736, 0, 0 %, 0 %, 35373 MiB, 39.89 W
2026/08/29 15:47:50.736, 1, 0 %, 0 %, 35361 MiB, 39.56 W
2026/08/29 15:47:50.736, 2, 0 %, 0 %, 35362 MiB, 38.48 W
2026/08/29 15:47:55.736, 0, 0 %, 0 %, 35373 MiB, 61.48 W
2026/08/29 15:47:55.736, 1, 19 %, 4 %, 35361 MiB, 40.71 W
2026/08/29 15:47:55.736, 2, 0 %, 0 %, 35362 MiB, 61.53 W
2026/08/29 15:48:00.737, 0, 19 %, 4 %, 35373 MiB, 40.37 W
2026/08/29 15:48:00.737, 1, 18 %, 4 %, 35361 MiB, 39.84 W
2026/08/29 15:48:00.737, 2, 0 %, 0 %, 35362 MiB, 38.48 W
2026/08/29 15:48:05.738, 0, 0 %, 0 %, 35373 MiB, 39.87 W
2026/08/29 15:48:05.738, 1, 0 %, 0 %, 35361 MiB, 42.83 W
2026/08/29 15:48:05.738, 2, 14 %, 0 %, 35362 MiB, 38.56 W
2026/08/29 15:48:10.738, 0, 0 %, 0 %, 35373 MiB, 48.98 W
2026/08/29 15:48:10.738, 1, 15 %, 4 %, 35361 MiB, 39.63 W
2026/08/29 15:48:10.738, 2, 12 %, 2 %, 35362 MiB, 38.75 W
2026/08/29 15:48:15.739, 0, 7 %, 3 %, 35373 MiB, 96.24 W
2026/08/29 15:48:15.739, 1, 0 %, 0 %, 35361 MiB, 39.61 W
2026/08/29 15:48:15.739, 2, 0 %, 0 %, 35362 MiB, 38.36 W
2026/08/29 15:48:20.740, 0, 0 %, 0 %, 35373 MiB, 40.16 W
2026/08/29 15:48:20.740, 1, 0 %, 0 %, 35361 MiB, 61.74 W
2026/08/29 15:48:20.740, 2, 0 %, 0 %, 35362 MiB, 38.77 W
2026/08/29 15:48:25.740, 0, 6 %, 0 %, 35373 MiB, 40.07 W
2026/08/29 15:48:25.740, 1, 0 %, 0 %, 35361 MiB, 39.63 W
2026/08/29 15:48:25.740, 2, 2 %, 0 %, 35362 MiB, 38.56 W
2026/08/29 15:48:30.741, 0, 0 %, 0 %, 35373 MiB, 60.95 W
2026/08/29 15:48:30.741, 1, 0 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:48:30.741, 2, 12 %, 4 %, 35362 MiB, 38.46 W
2026/08/29 15:48:35.741, 0, 9 %, 0 %, 35373 MiB, 40.05 W
2026/08/29 15:48:35.741, 1, 17 %, 0 %, 35361 MiB, 39.53 W
2026/08/29 15:48:35.741, 2, 98 %, 0 %, 35362 MiB, 60.49 W
2026/08/29 15:48:40.742, 0, 33 %, 4 %, 35373 MiB, 43.42 W
2026/08/29 15:48:40.742, 1, 0 %, 0 %, 35361 MiB, 39.61 W
2026/08/29 15:48:40.742, 2, 100 %, 4 %, 35362 MiB, 77.08 W
2026/08/29 15:48:45.743, 0, 8 %, 0 %, 35373 MiB, 39.66 W
2026/08/29 15:48:45.743, 1, 14 %, 4 %, 35361 MiB, 61.64 W
2026/08/29 15:48:45.743, 2, 0 %, 0 %, 35362 MiB, 60.27 W
2026/08/29 15:48:50.743, 0, 20 %, 4 %, 35373 MiB, 40.06 W
2026/08/29 15:48:50.743, 1, 0 %, 0 %, 35361 MiB, 61.74 W
2026/08/29 15:48:50.743, 2, 17 %, 2 %, 35362 MiB, 38.36 W
2026/08/29 15:48:55.744, 0, 0 %, 0 %, 35373 MiB, 40.67 W
2026/08/29 15:48:55.744, 1, 2 %, 0 %, 35361 MiB, 39.54 W
2026/08/29 15:48:55.744, 2, 0 %, 0 %, 35362 MiB, 38.39 W
2026/08/29 15:49:00.744, 0, 0 %, 0 %, 35373 MiB, 39.78 W
2026/08/29 15:49:00.745, 1, 0 %, 0 %, 35361 MiB, 45.70 W
2026/08/29 15:49:00.745, 2, 0 %, 0 %, 35362 MiB, 38.38 W
2026/08/29 15:49:05.745, 0, 0 %, 0 %, 35373 MiB, 39.69 W
2026/08/29 15:49:05.745, 1, 0 %, 0 %, 35361 MiB, 39.46 W
2026/08/29 15:49:05.745, 2, 0 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:49:10.746, 0, 0 %, 0 %, 35373 MiB, 39.79 W
2026/08/29 15:49:10.746, 1, 0 %, 0 %, 35361 MiB, 39.56 W
2026/08/29 15:49:10.746, 2, 0 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:49:15.746, 0, 0 %, 0 %, 35373 MiB, 39.67 W
2026/08/29 15:49:15.747, 1, 20 %, 1 %, 35361 MiB, 59.58 W
2026/08/29 15:49:15.747, 2, 0 %, 0 %, 35362 MiB, 38.46 W
2026/08/29 15:49:20.747, 0, 0 %, 0 %, 35373 MiB, 39.68 W
2026/08/29 15:49:20.747, 1, 16 %, 0 %, 35361 MiB, 39.53 W
2026/08/29 15:49:20.747, 2, 1 %, 0 %, 35362 MiB, 47.29 W
2026/08/29 15:49:25.748, 0, 0 %, 0 %, 35373 MiB, 39.88 W
2026/08/29 15:49:25.748, 1, 2 %, 0 %, 35361 MiB, 39.66 W
2026/08/29 15:49:25.748, 2, 16 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:49:30.749, 0, 0 %, 0 %, 35373 MiB, 39.68 W
2026/08/29 15:49:30.749, 1, 0 %, 0 %, 35361 MiB, 42.83 W
2026/08/29 15:49:30.749, 2, 0 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:49:35.749, 0, 0 %, 0 %, 35373 MiB, 39.61 W
2026/08/29 15:49:35.749, 1, 0 %, 0 %, 35361 MiB, 39.46 W
2026/08/29 15:49:35.750, 2, 0 %, 0 %, 35362 MiB, 38.29 W
2026/08/29 15:49:40.750, 0, 0 %, 0 %, 35373 MiB, 39.71 W
2026/08/29 15:49:40.750, 1, 0 %, 0 %, 35361 MiB, 39.57 W
2026/08/29 15:49:40.750, 2, 0 %, 0 %, 35362 MiB, 38.20 W
2026/08/29 15:49:45.751, 0, 100 %, 17 %, 35373 MiB, 92.28 W
2026/08/29 15:49:45.751, 1, 100 %, 15 %, 35361 MiB, 103.45 W
2026/08/29 15:49:45.751, 2, 100 %, 18 %, 35362 MiB, 199.93 W
2026/08/29 15:49:50.752, 0, 100 %, 22 %, 35373 MiB, 157.73 W
2026/08/29 15:49:50.752, 1, 100 %, 20 %, 35361 MiB, 110.60 W
2026/08/29 15:49:50.752, 2, 100 %, 21 %, 35362 MiB, 153.44 W
2026/08/29 15:49:55.752, 0, 100 %, 18 %, 35373 MiB, 91.11 W
2026/08/29 15:49:55.753, 1, 100 %, 19 %, 35361 MiB, 110.35 W
2026/08/29 15:49:55.753, 2, 100 %, 25 %, 35362 MiB, 92.49 W
2026/08/29 15:50:00.754, 0, 100 %, 24 %, 35373 MiB, 112.02 W
2026/08/29 15:50:00.754, 1, 100 %, 15 %, 35361 MiB, 190.11 W
2026/08/29 15:50:00.754, 2, 100 %, 21 %, 35362 MiB, 111.33 W
2026/08/29 15:50:05.755, 0, 100 %, 0 %, 35373 MiB, 80.76 W
2026/08/29 15:50:05.755, 1, 100 %, 0 %, 35361 MiB, 79.59 W
2026/08/29 15:50:05.755, 2, 100 %, 0 %, 35362 MiB, 78.62 W
2026/08/29 15:50:10.756, 0, 100 %, 0 %, 35373 MiB, 80.54 W
2026/08/29 15:50:10.756, 1, 100 %, 0 %, 35361 MiB, 79.66 W
2026/08/29 15:50:10.756, 2, 100 %, 2 %, 35362 MiB, 79.29 W
2026/08/29 15:50:15.757, 0, 100 %, 1 %, 35373 MiB, 80.93 W
2026/08/29 15:50:15.757, 1, 100 %, 1 %, 35361 MiB, 80.05 W
2026/08/29 15:50:15.757, 2, 100 %, 0 %, 35362 MiB, 78.30 W
2026/08/29 15:50:20.757, 0, 100 %, 2 %, 35373 MiB, 85.19 W
2026/08/29 15:50:20.757, 1, 100 %, 1 %, 35361 MiB, 80.16 W
2026/08/29 15:50:20.757, 2, 100 %, 1 %, 35362 MiB, 79.79 W
2026/08/29 15:50:25.758, 0, 100 %, 0 %, 35373 MiB, 80.37 W
2026/08/29 15:50:25.758, 1, 100 %, 0 %, 35361 MiB, 80.18 W
2026/08/29 15:50:25.758, 2, 100 %, 0 %, 35362 MiB, 78.02 W
2026/08/29 15:50:30.759, 0, 100 %, 0 %, 35373 MiB, 80.66 W
2026/08/29 15:50:30.759, 1, 100 %, 2 %, 35361 MiB, 79.49 W
2026/08/29 15:50:30.759, 2, 100 %, 0 %, 35362 MiB, 81.08 W
2026/08/29 15:50:35.760, 0, 100 %, 0 %, 35373 MiB, 80.56 W
2026/08/29 15:50:35.760, 1, 100 %, 0 %, 35361 MiB, 79.49 W
2026/08/29 15:50:35.760, 2, 100 %, 0 %, 35362 MiB, 78.32 W
2026/08/29 15:50:40.761, 0, 99 %, 0 %, 35373 MiB, 80.71 W
2026/08/29 15:50:40.761, 1, 0 %, 0 %, 35361 MiB, 65.38 W
2026/08/29 15:50:40.761, 2, 0 %, 0 %, 35362 MiB, 63.63 W
2026/08/29 15:50:45.761, 0, 0 %, 0 %, 35373 MiB, 50.15 W
2026/08/29 15:50:45.761, 1, 0 %, 0 %, 35361 MiB, 41.72 W
2026/08/29 15:50:45.761, 2, 0 %, 0 %, 35362 MiB, 40.05 W
2026/08/29 15:50:50.762, 0, 8 %, 0 %, 35373 MiB, 41.86 W
2026/08/29 15:50:50.762, 1, 0 %, 0 %, 35361 MiB, 41.63 W
2026/08/29 15:50:50.762, 2, 0 %, 0 %, 35362 MiB, 39.94 W
2026/08/29 15:50:55.763, 0, 0 %, 0 %, 35373 MiB, 41.46 W
2026/08/29 15:50:55.763, 1, 0 %, 0 %, 35361 MiB, 44.37 W
2026/08/29 15:50:55.763, 2, 4 %, 0 %, 35362 MiB, 39.55 W
2026/08/29 15:51:00.763, 0, 5 %, 0 %, 35373 MiB, 41.16 W
2026/08/29 15:51:00.763, 1, 18 %, 1 %, 35361 MiB, 41.31 W
2026/08/29 15:51:00.763, 2, 11 %, 0 %, 35362 MiB, 39.45 W
2026/08/29 15:51:05.764, 0, 10 %, 0 %, 35373 MiB, 42.35 W
2026/08/29 15:51:05.764, 1, 0 %, 0 %, 35361 MiB, 40.93 W
2026/08/29 15:51:05.764, 2, 0 %, 0 %, 35362 MiB, 39.35 W
2026/08/29 15:51:10.765, 0, 4 %, 0 %, 35373 MiB, 40.66 W
2026/08/29 15:51:10.765, 1, 4 %, 0 %, 35361 MiB, 40.73 W
2026/08/29 15:51:10.765, 2, 12 %, 0 %, 35362 MiB, 44.71 W
2026/08/29 15:51:15.767, 0, 0 %, 0 %, 35373 MiB, 40.78 W
2026/08/29 15:51:15.767, 1, 0 %, 0 %, 35361 MiB, 40.93 W
2026/08/29 15:51:15.767, 2, 0 %, 0 %, 35362 MiB, 39.28 W
2026/08/29 15:51:20.768, 0, 10 %, 0 %, 35373 MiB, 40.77 W
2026/08/29 15:51:20.768, 1, 11 %, 0 %, 35361 MiB, 41.33 W
2026/08/29 15:51:20.768, 2, 15 %, 0 %, 35362 MiB, 39.26 W
2026/08/29 15:51:25.769, 0, 0 %, 0 %, 35373 MiB, 40.66 W
2026/08/29 15:51:25.769, 1, 10 %, 0 %, 35361 MiB, 57.12 W
2026/08/29 15:51:25.769, 2, 3 %, 0 %, 35362 MiB, 39.45 W
2026/08/29 15:51:30.769, 0, 0 %, 0 %, 35373 MiB, 40.56 W
2026/08/29 15:51:30.770, 1, 0 %, 0 %, 35361 MiB, 40.64 W
2026/08/29 15:51:30.770, 2, 5 %, 0 %, 35362 MiB, 44.40 W
2026/08/29 15:51:35.770, 0, 0 %, 0 %, 35373 MiB, 40.77 W
2026/08/29 15:51:35.770, 1, 5 %, 0 %, 35361 MiB, 40.15 W
2026/08/29 15:51:35.770, 2, 15 %, 0 %, 35362 MiB, 39.16 W
2026/08/29 15:51:40.771, 0, 0 %, 0 %, 35373 MiB, 40.44 W
2026/08/29 15:51:40.771, 1, 0 %, 0 %, 35361 MiB, 41.11 W
2026/08/29 15:51:40.771, 2, 6 %, 0 %, 35362 MiB, 63.72 W
2026/08/29 15:51:45.771, 0, 0 %, 0 %, 35373 MiB, 63.49 W
2026/08/29 15:51:45.771, 1, 0 %, 0 %, 35361 MiB, 40.35 W
2026/08/29 15:51:45.771, 2, 0 %, 0 %, 35362 MiB, 39.26 W
2026/08/29 15:51:50.772, 0, 0 %, 0 %, 35373 MiB, 40.47 W
2026/08/29 15:51:50.772, 1, 0 %, 0 %, 35361 MiB, 40.44 W
2026/08/29 15:51:50.772, 2, 0 %, 0 %, 35362 MiB, 39.17 W
2026/08/29 15:51:55.774, 0, 0 %, 0 %, 35373 MiB, 40.66 W
2026/08/29 15:51:55.774, 1, 0 %, 0 %, 35361 MiB, 40.34 W
2026/08/29 15:51:55.774, 2, 0 %, 0 %, 35362 MiB, 42.54 W
2026/08/29 15:52:00.775, 0, 33 %, 0 %, 35373 MiB, 44.64 W
2026/08/29 15:52:00.775, 1, 0 %, 0 %, 35361 MiB, 47.45 W
2026/08/29 15:52:00.775, 2, 15 %, 0 %, 35362 MiB, 39.17 W
2026/08/29 15:52:05.775, 0, 0 %, 0 %, 35373 MiB, 42.44 W
2026/08/29 15:52:05.775, 1, 15 %, 0 %, 35361 MiB, 51.19 W
2026/08/29 15:52:05.775, 2, 10 %, 0 %, 35362 MiB, 38.96 W
2026/08/29 15:52:10.776, 0, 0 %, 0 %, 35373 MiB, 40.47 W
2026/08/29 15:52:10.776, 1, 0 %, 0 %, 35361 MiB, 46.17 W
2026/08/29 15:52:10.776, 2, 1 %, 0 %, 35362 MiB, 61.06 W
2026/08/29 15:52:15.777, 0, 6 %, 0 %, 35373 MiB, 40.28 W
2026/08/29 15:52:15.777, 1, 0 %, 0 %, 35361 MiB, 39.95 W
2026/08/29 15:52:15.777, 2, 5 %, 0 %, 35362 MiB, 39.85 W
2026/08/29 15:52:20.777, 0, 0 %, 0 %, 35373 MiB, 40.38 W
2026/08/29 15:52:20.778, 1, 15 %, 0 %, 35361 MiB, 40.04 W
2026/08/29 15:52:20.778, 2, 0 %, 0 %, 35362 MiB, 38.77 W
2026/08/29 15:52:25.779, 0, 0 %, 0 %, 35373 MiB, 40.29 W
2026/08/29 15:52:25.779, 1, 0 %, 0 %, 35361 MiB, 40.26 W
2026/08/29 15:52:25.779, 2, 0 %, 0 %, 35362 MiB, 38.67 W
2026/08/29 15:52:30.781, 0, 31 %, 4 %, 35373 MiB, 41.85 W
2026/08/29 15:52:30.781, 1, 7 %, 0 %, 35361 MiB, 40.15 W
2026/08/29 15:52:30.781, 2, 15 %, 0 %, 35362 MiB, 39.73 W
2026/08/29 15:52:35.783, 0, 7 %, 0 %, 35373 MiB, 62.98 W
2026/08/29 15:52:35.783, 1, 0 %, 0 %, 35361 MiB, 43.78 W
2026/08/29 15:52:35.783, 2, 0 %, 0 %, 35362 MiB, 39.05 W
2026/08/29 15:52:40.783, 0, 0 %, 0 %, 35373 MiB, 62.12 W
2026/08/29 15:52:40.783, 1, 0 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:52:40.783, 2, 0 %, 0 %, 35362 MiB, 39.55 W
2026/08/29 15:52:45.784, 0, 14 %, 3 %, 35373 MiB, 40.17 W
2026/08/29 15:52:45.784, 1, 0 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:52:45.784, 2, 0 %, 0 %, 35362 MiB, 61.09 W
2026/08/29 15:52:50.784, 0, 13 %, 4 %, 35373 MiB, 40.26 W
2026/08/29 15:52:50.785, 1, 0 %, 0 %, 35361 MiB, 56.72 W
2026/08/29 15:52:50.785, 2, 0 %, 0 %, 35362 MiB, 38.75 W
2026/08/29 15:52:55.785, 0, 0 %, 0 %, 35373 MiB, 40.27 W
2026/08/29 15:52:55.785, 1, 14 %, 4 %, 35361 MiB, 45.17 W
2026/08/29 15:52:55.785, 2, 0 %, 0 %, 35362 MiB, 38.86 W
2026/08/29 15:53:00.786, 0, 6 %, 0 %, 35373 MiB, 62.30 W
2026/08/29 15:53:00.786, 1, 0 %, 0 %, 35361 MiB, 39.84 W
2026/08/29 15:53:00.786, 2, 25 %, 0 %, 35362 MiB, 38.75 W
2026/08/29 15:53:05.786, 0, 0 %, 0 %, 35373 MiB, 41.06 W
2026/08/29 15:53:05.786, 1, 0 %, 0 %, 35361 MiB, 39.94 W
2026/08/29 15:53:05.787, 2, 0 %, 0 %, 35362 MiB, 48.49 W
2026/08/29 15:53:10.788, 0, 0 %, 0 %, 35373 MiB, 39.97 W
2026/08/29 15:53:10.788, 1, 0 %, 0 %, 35361 MiB, 39.72 W
2026/08/29 15:53:10.788, 2, 11 %, 0 %, 35362 MiB, 61.14 W
2026/08/29 15:53:15.789, 0, 0 %, 0 %, 35373 MiB, 40.67 W
2026/08/29 15:53:15.789, 1, 8 %, 0 %, 35361 MiB, 40.05 W
2026/08/29 15:53:15.789, 2, 35 %, 4 %, 35362 MiB, 39.65 W
2026/08/29 15:53:20.790, 0, 21 %, 4 %, 35373 MiB, 41.47 W
2026/08/29 15:53:20.790, 1, 0 %, 0 %, 35361 MiB, 40.15 W
2026/08/29 15:53:20.790, 2, 12 %, 0 %, 35362 MiB, 38.46 W
2026/08/29 15:53:25.790, 0, 0 %, 0 %, 35373 MiB, 39.97 W
2026/08/29 15:53:25.790, 1, 15 %, 0 %, 35361 MiB, 39.73 W
2026/08/29 15:53:25.791, 2, 13 %, 4 %, 35362 MiB, 49.38 W
2026/08/29 15:53:30.791, 0, 15 %, 0 %, 35373 MiB, 39.97 W
2026/08/29 15:53:30.791, 1, 0 %, 0 %, 35361 MiB, 40.15 W
2026/08/29 15:53:30.791, 2, 15 %, 0 %, 35362 MiB, 38.67 W
2026/08/29 15:53:35.792, 0, 51 %, 9 %, 35373 MiB, 42.91 W
2026/08/29 15:53:35.792, 1, 0 %, 0 %, 35361 MiB, 45.67 W
2026/08/29 15:53:35.792, 2, 0 %, 0 %, 35362 MiB, 38.53 W
2026/08/29 15:53:40.794, 0, 0 %, 0 %, 35373 MiB, 62.03 W
2026/08/29 15:53:40.794, 1, 0 %, 0 %, 35361 MiB, 39.63 W
2026/08/29 15:53:40.794, 2, 14 %, 2 %, 35362 MiB, 38.26 W
2026/08/29 15:53:45.796, 0, 0 %, 0 %, 35373 MiB, 39.99 W
2026/08/29 15:53:45.796, 1, 0 %, 0 %, 35361 MiB, 39.56 W
2026/08/29 15:53:45.796, 2, 0 %, 0 %, 35362 MiB, 38.39 W
2026/08/29 15:53:50.796, 0, 11 %, 0 %, 35373 MiB, 39.97 W
2026/08/29 15:53:50.796, 1, 0 %, 0 %, 35361 MiB, 39.87 W
2026/08/29 15:53:50.796, 2, 12 %, 0 %, 35362 MiB, 38.47 W
2026/08/29 15:53:55.797, 0, 0 %, 0 %, 35373 MiB, 40.09 W
2026/08/29 15:53:55.797, 1, 0 %, 0 %, 35361 MiB, 39.75 W
2026/08/29 15:53:55.797, 2, 1 %, 0 %, 35362 MiB, 39.18 W
